代码,    名称,现价,所属行业,总市值,流通市值,
SZ300506,名家汇,5.29,建筑装饰,3465192200,2118020300,
SZ300507,苏奥传感,12.30,汽车零部件,2707057800,1585703400,
SZ300508,维宏股份,22.54,计算机应用,2049156500,931492190,
SZ300509,新美星,8.32,专用设备,1896960000,1051864320,
SZ300510,金冠股份,4.52,电气设备,3990640100,3389332000,
SZ300511,雪榕生物,10.62,种植业与林业,4558528000,2617484000,
SZ300512,中亚股份,10.21,专用设备,2756700000,2210260900,
SZ300513,恒实科技,12.71,通信设备,3987014600,3068575200,
SZ300514,友讯达,10.83,电气设备,2166000000,1656037000,
SZ300515,三德科技,8.75,仪器仪表,1767237500,1502193700,
SZ300516,久之洋,31.60,其他电子,5688000000,5688000000,
SZ300517,海波重科,15.54,建筑装饰,1658708500,953870060,
SZ300518,盛讯达,22.58,传媒,2107617200,1357791300,
SZ300519,新光药业,13.36,中药,2137600000,1524376000,
SZ300520,科大国创,17.11,计算机应用,4284083300,3377420700,
SZ300521,爱司凯,9.44,专用设备,1359360000,1359351100,
SZ300522,世名科技,18.11,化学制品,2190965900,1464505500,
SZ300523,辰安科技,41.32,计算机应用,9612587200,9401168400,
SZ300525,博思软件,32.16,计算机应用,6835405400,4470462200,
SZ300526,中潜股份,113.86,服装家纺,19431441000,19366816000,
SZ300527,中国应急,8.39,国防军工,7666850100,7666850100,
SZ300528,幸福蓝海,6.04,传媒,2250552600,1304765670,
SZ300529,健帆生物,111.22,医疗器械服务,46563739000,25527782000,
SZ300530,达志科技,51.40,化学制品,5428302600,2618097800,
SZ300531,优博讯,16.72,通信设备,5401448300,4681600000,
SZ300532,今天国际,8.85,计算机应用,2434057500,1449447800,
SZ300533,冰川网络,46.80,传媒,4716560200,2976457500,
SZ300534,陇神戎发,5.71,中药,1732100000,1709064500,
SZ300535,达威股份,12.55,化学制品,1308186810,1033810120,
SZ300536,农尚环境,7.19,建筑装饰,2108741700,1575757400,
SZ300537,广信材料,14.70,化学制品,2837505500,1735174500,
SZ300538,同益股份,25.19,化工合成材料,3819553900,1946088500,
SZ300539,横河模具,6.52,化工合成材料,1434286800,737648070,
SZ300540,深冷股份,12.43,专用设备,1550145300,1056167850,
SZ300541,先进数通,21.18,计算机应用,3835628600,3021846700,
SZ300542,新晨科技,14.35,计算机应用,3325327000,2328990100,
SZ300543,朗科智能,22.55,电子制造,2738413400,2051486300,
SZ300545,联得装备,28.09,光学光电子,4047417100,2013617900,
SZ300546,雄帝科技,22.95,计算机设备,3135233900,1918196500,
SZ300547,川环科技,7.65,汽车零部件,1659332200,1212897130,
SZ300548,博创科技,95.56,通信设备,7966837200,6163381100,
SZ300549,优德精密,10.97,专用设备,1462739800,1092255480,
SZ300550,和仁科技,27.26,计算机应用,3194613000,3076304600,
SZ300551,古鳌科技,31.27,专用设备,3522252800,2427945900,
SZ300552,万集科技,74.54,计算机应用,8194748700,4151124400,
SZ300553,集智股份,33.22,仪器仪表,1594560000,937346320,
SZ300554,三超新材,14.17,通用设备,1326312000,712890770,
SZ300555,路通视信,8.15,通信设备,1630000000,1405452600,
SZ300556,丝路视觉,15.98,计算机应用,1883668100,1364886900,
SZ300557,理工光科,25.49,仪器仪表,1418991100,1411724500,
SZ300558,贝达药业,94.40,化学制药,37854400000,35813077000,
SZ300559,佳发教育,33.12,计算机应用,8821627800,5380763800,
SZ300560,中富通,20.19,通信设备,3822451600,3822451600,
SZ300561,汇金科技,14.61,计算机应用,3707095300,1964380900,
SZ300562,乐心医疗,16.71,医疗器械服务,3178803900,1931249500,
SZ300563,神宇股份,28.02,通信设备,2241600000,1368369500,
SZ300564,筑博设计,25.31,建筑装饰,2531000000,632750000,
SZ300565,科信技术,10.48,通信设备,2179840000,1587514000,
SZ300566,激智科技,22.67,光学光电子,3518395300,2519185200,
SZ300567,精测电子,67.95,仪器仪表,16685726000,11340896200,
SZ300568,星源材质,29.55,化学制品,7311032000,4792563400,
SZ300569,天能重工,14.85,电气设备,3421560000,2209816800,
SZ300570,太辰光,20.41,通信设备,4694234700,3924259600,
SZ300571,平治信息,46.86,传媒,5838648900,4510377900,
SZ300572,安车检测,46.49,仪器仪表,9002750600,7089773300,
SZ300573,兴齐眼药,90.95,化学制药,7497008500,5506081200,
SZ300575,中旗股份,30.71,化学制品,4054641300,2266950800,
SZ300576,容大感光,50.60,化学制品,6072000000,2987472100,
SZ300577,开润股份,25.80,纺织制造,5609301500,2685119600,
SZ300578,会畅通讯,41.40,通信服务,7211753900,5746639900,
SZ300579,数字认证,43.62,计算机应用,7851600000,7591339400,
SZ300580,贝斯特,17.41,汽车零部件,3482000000,3236532100,
SZ300581,晨曦航空,15.25,国防军工,2619340000,2619340000,
SZ300582,英飞特,11.32,光学光电子,2240588000,1512459100,
SZ300583,赛托生物,25.60,化学制药,2759261900,2129947300,
SZ300584,海辰药业,23.22,化学制药,2786400000,1723003800,
SZ300585,奥联电子,13.72,汽车零部件,2195200000,1333144960,
SZ300586,美联新材,19.97,化工合成材料,4792800000,2372735600,
SZ300587,天铁股份,17.67,化工合成材料,3210868700,2508507100,
SZ300588,熙菱信息,8.87,计算机应用,1448040800,931048420,
SZ300589,江龙船艇,10.29,国防军工,2086892300,974772070,
SZ300590,移为通信,41.28,通信设备,6666307200,4692359500,
SZ300591,万里马,5.75,服装家纺,1794000000,1082118380,
SZ300592,华凯创意,10.73,建筑装饰,1313149200,1020964600,
SZ300593,新雷能,14.64,电气设备,2424102900,1726910400,
SZ300594,朗进科技,25.93,非汽车交运,2305350700,576338330,
SZ300595,欧普康视,65.86,医疗器械服务,26649503000,18960167000,
SZ300596,利安隆,29.19,化学制品,5984254200,5254200000,
SZ300597,吉大通信,11.18,通信设备,2683200000,1985128000,
SZ300598,诚迈科技,229.14,计算机应用,18331200000,18331200000,
SZ300599,雄塑科技,12.76,建筑材料,3879040000,1736877500,
SZ300600,瑞特股份,8.99,国防军工,2723647400,1849863100,
SZ300601,康泰生物,134.00,生物制品,86459602000,48646056000,
SZ300602,飞荣达,51.28,电子制造,15704072000,9194593700,
SZ300603,立昂技术,26.57,通信设备,7467675400,4604975900,
SZ300604,长川科技,26.44,专用设备,8309425500,3401153900,
SZ300605,恒锋信息,13.72,计算机应用,2267922400,1390147500,
SZ300606,金太阳,23.23,通用设备,2156069200,1245994180,
SZ300607,拓斯达,61.50,通用设备,9097961700,5674021200,
SZ300608,思特奇,16.90,计算机应用,2664313900,2056706900,
SZ300609,汇纳科技,34.66,计算机应用,3513443700,1929210600,
SZ300610,晨化股份,11.90,化学制品,1793092000,1314210190,
SZ300611,美力科技,7.72,汽车零部件,1381498200,889275290,
SZ300612,宣亚国际,12.40,传媒,2008800000,1235039070,
SZ300613,富瀚微,180.66,半导体及元件,8029397600,7568850100,
SZ300615,欣天科技,16.40,通信设备,3109291700,1428426700,
SZ300616,尚品宅配,67.55,家用轻工,13420739400,8706453400,
SZ300617,安靠智电,26.49,电气设备,3426312100,1771993100,
SZ300618,寒锐钴业,47.15,有色冶炼加工,12704387400,8842010300,
SZ300619,金银河,19.23,专用设备,1436096400,1049283990,
SZ300620,光库科技,34.85,通信设备,3148244500,3100329200,
SZ300621,维业股份,10.08,建筑装饰,2099089400,2073530600,
SZ300622,博士眼镜,16.58,零售,2024318500,1028036200,
SZ300623,捷捷微电,37.67,半导体及元件,11498742500,8289674400,
SZ300624,万兴科技,81.08,计算机应用,6590547300,4037513200,
SZ300625,三雄极光,14.08,光学光电子,3942400000,1948612900,
SZ300626,华瑞股份,9.77,电气设备,1758600000,1183200740,
SZ300627,华测导航,26.78,通信设备,6531106900,5032910400,
SZ300628,亿联网络,90.53,通信设备,54262958000,28820581000,
SZ300629,新劲刚,23.18,通用设备,2810708800,1347727100,
SZ300630,普利制药,70.90,化学制药,20133313000,14216611000,
SZ300631,久吾高科,16.71,环保工程,1763807300,1342769600,
SZ300632,光莆股份,13.69,光学光电子,3256548400,1775901200,
SZ300633,开立医疗,29.23,医疗器械服务,11860364800,11692292300,
SZ300634,彩讯股份,20.99,计算机应用,8396209900,4216576200,
SZ300635,中达安,24.23,建筑装饰,3303082100,2076855300,
SZ300636,同和药业,23.62,化学制药,3059300200,2573528800,
SZ300637,扬帆新材,8.94,化学制品,2098756200,1597654700,
SZ300638,广和通,77.00,通信设备,10333297200,4658634800,
SZ300639,凯普生物,30.75,医疗器械服务,6532969200,4748761300,
SZ300640,德艺文创,10.31,家用轻工,2276179900,1123304140,
SZ300641,正丹股份,4.38,化学制品,2144448000,1328217480,
SZ300642,透景生命,41.94,医疗器械服务,3808884700,3099121500,
SZ300643,万通智控,13.28,汽车零部件,2656000000,1112000020,
SZ300644,南京聚隆,29.34,化工合成材料,1877760000,1209450020,
SZ300645,正元智慧,14.18,计算机应用,1796133300,1309549150,
SZ300646,侨源气体,--,化学制品,--,--,
SZ300647,超频三,11.39,电子制造,2710141200,989183860,
SZ300648,星云股份,14.71,仪器仪表,1991734000,1160339550,
SZ300649,杭州园林,17.37,建筑装饰,2223360000,555840000,
SZ300650,太龙照明,13.55,光学光电子,1454614200,620230930,
SZ300651,金陵体育,25.08,家用轻工,3228969200,1122513740,
SZ300652,雷迪克,19.05,汽车零部件,1676400000,562398250,
SZ300653,正海生物,79.23,医疗器械服务,6338400000,3429074400,
SZ300654,世纪天鸿,11.64,传媒,1629891000,762902940,
SZ300655,晶瑞股份,32.87,基础化学,5848328400,3602861200,
SZ300656,民德电子,20.72,其他电子,2051280000,1059472630,
SZ300657,弘信电子,25.65,半导体及元件,5312459400,3020524900,
SZ300658,延江股份,34.80,纺织制造,5278290000,1461600000,
SZ300659,中孚信息,82.97,计算机应用,11015618300,5435176300,
SZ300660,江苏雷利,15.57,电气设备,4038425500,1018038970,
SZ300661,圣邦股份,315.42,半导体及元件,32683393000,17650133000,
SZ300662,科锐国际,38.32,计算机应用,6985237800,3472088000,
SZ300663,科蓝软件,23.44,计算机应用,7041965700,4329422800,
SZ300664,鹏鹞环保,13.85,燃气水务,6798895800,4647116800,
SZ300665,飞鹿股份,9.54,化学制品,1160064000,697598700,
SZ300666,江丰电子,52.55,半导体及元件,11495838000,4931909300,
SZ300667,必创科技,25.29,电气设备,3213158900,1401312600,
SZ300668,杰恩设计,14.49,建筑装饰,1541047700,652543430,
SZ300669,沪宁股份,39.20,专用设备,3348641700,1017860260,
SZ300670,大烨智能,6.76,电气设备,2135419600,949104000,
SZ300671,富满电子,26.42,半导体及元件,3748733800,2077305900,
SZ300672,国科微,45.67,半导体及元件,8239924800,5002866500,
SZ300673,佩蒂股份,28.39,农产品加工,4162172700,1325972550,
SZ300674,宇信科技,40.59,计算机应用,16236406000,11206867100,
SZ300675,建科院,12.80,建筑装饰,1877333800,1032533760,
SZ300676,华大基因,105.24,医疗器械服务,42106524000,25731278000,
SZ300677,英科医疗,56.32,医疗器械服务,12260508200,7364201700,
SZ300678,中科信息,21.76,计算机应用,3916800000,2331083500,
SZ300679,电连技术,32.96,电子制造,9255168000,4396565300,
SZ300680,隆盛科技,23.10,汽车零部件,1716623900,957421610,
SZ300681,英搏尔,34.60,汽车零部件,2615760000,653940000,
SZ300682,朗新科技,28.81,计算机应用,19604309000,4956774500,
SZ300683,海特生物,47.77,生物制品,4937270300,2240892600,
